tconst	averageRating	numVotes
tt1459000	5.2	239
tt1459012	6.5	5009
tt1459013	4.3	2744
tt1459026	6.0	1347
tt1459027	7.4	1394
tt1459029	6.7	216
tt1459034	5.7	294
tt1459040	7.3	2707
tt1459052	6.3	511
tt1459219	6.8	241
tt1459998	6.1	182
tt1460022	5.8	824
tt1460640	6.3	154
tt1460643	3.0	925
tt1460646	2.9	245
tt1460738	7.0	1390
tt1460739	7.3	357
tt1460743	6.8	7434
tt1460798	6.2	142
tt1461211	6.6	189
tt1461242	4.3	517
tt1461249	5.3	1053
tt1461307	4.7	973
tt1461387	4.3	258
tt1461395	3.1	198
tt1461397	5.1	150
tt1461674	7.4	533
tt1462014	7.4	1761
tt1462017	7.3	143
tt1462041	6.0	63075
tt1462044	2.2	511
tt1462050	4.7	1212
tt1462053	5.9	228
tt1462054	6.3	4658
tt1462058	6.1	213
tt1462411	5.8	1778
tt1462506	4.9	110
tt1462603	6.7	170
tt1462667	6.8	12069
tt1462757	4.9	2120
tt1462758	7.0	148490
tt1462763	6.5	105
tt1462768	7.1	283
tt1462769	6.6	44680
tt1462897	6.4	136
tt1462900	6.6	31161
tt1462901	5.6	5707
tt1463167	6.4	124
tt1463188	5.6	149
tt1463208	4.7	114
tt1463403	6.4	294
tt1463419	3.6	392
tt1463450	4.0	158
tt1463488	6.2	523
tt1464174	4.4	25213
tt1464191	6.2	2903
tt1464239	6.9	342
tt1464251	5.9	211
tt1464535	5.1	3762
tt1464539	5.7	3672
tt1464540	6.1	226176
tt1464580	6.5	40397
tt1464595	3.9	215
tt1464606	5.4	862
tt1464763	5.4	30230
tt1464783	7.1	537
tt1465474	6.9	291
tt1465478	4.9	2539
tt1465482	6.4	271
tt1465485	2.6	934
tt1465487	6.7	25174
tt1465490	6.0	274
tt1465491	5.8	212
tt1465493	4.7	648
tt1465494	7.3	189
tt1465495	6.8	129
tt1465496	4.8	470
tt1465499	5.3	522
tt1465505	6.4	5466
tt1465513	5.7	332
tt1465518	6.3	1008
tt1465519	4.6	1536
tt1465522	7.5	164182
tt1465533	6.0	10232
tt1465840	4.7	400
tt1465854	7.0	134
tt1466054	7.2	1849
tt1466067	6.3	447
tt1466068	5.4	157
tt1466072	7.2	1048
tt1466568	5.0	296
tt1466569	4.7	163
tt1466570	6.7	386
tt1466572	5.8	201
tt1467030	7.2	153
tt1467041	8.9	233
tt1467061	6.3	1005
tt1467088	5.1	1850
tt1467134	4.9	690
tt1467265	5.5	176
tt1467269	6.6	102
tt1467273	7.1	4794
tt1467280	6.6	251
tt1467290	6.4	188
tt1467299	6.3	324
tt1467304	4.4	72524
tt1467305	6.1	158
tt1467306	6.7	1458
tt1467385	6.9	291
tt1467388	6.4	2777
tt1467391	4.2	2669
tt1467405	6.6	370
tt1468313	4.9	825
tt1468321	7.0	1098
tt1468322	6.9	661
tt1468324	6.2	431
tt1468337	6.7	152
tt1468381	5.9	1226
tt1468387	6.4	2495
tt1468700	6.6	1736
tt1468703	2.8	1140
tt1468705	6.0	108
tt1468721	6.0	203
tt1468727	3.5	288
tt1468730	5.9	167
tt1468757	3.3	837
tt1468829	4.9	2611
tt1468840	5.1	131
tt1468843	6.3	1965
tt1468846	5.3	21194
tt1469273	7.6	175
tt1469304	5.5	158262
tt1469864	6.9	121
tt1469896	5.2	319
tt1470020	5.8	481
tt1470021	5.1	529
tt1470022	4.7	884
tt1470023	5.5	42134
tt1470024	6.9	4247
tt1470172	5.1	186
tt1470173	6.5	211
tt1470554	6.4	117
tt1470822	1.1	144
tt1470827	6.4	87241
tt1470846	4.3	404
tt1470859	6.3	649
tt1470860	7.2	1190
tt1470910	4.3	197
tt1471171	6.5	438
tt1471172	6.1	155
tt1471195	5.8	225
tt1471236	5.2	347
tt1471247	7.4	722
tt1471324	2.4	540
tt1471342	3.8	125
tt1472059	5.8	2943
tt1472082	4.6	560
tt1472179	4.1	205
tt1472192	5.3	265
tt1472195	4.7	1721
tt1472460	5.7	678
tt1472464	6.3	743
tt1472583	4.3	408
tt1472584	4.6	18083
tt1473063	7.0	3670
tt1473074	6.1	3475
tt1473105	7.1	1002
tt1473121	6.6	535
tt1473142	5.1	261
tt1473149	6.7	1144
tt1473352	5.7	584
tt1473357	5.8	1871
tt1473361	4.8	163
tt1473389	5.9	421
tt1473397	5.4	3496
tt1473832	6.5	67355
tt1474255	5.5	282
tt1474271	5.7	298
tt1474276	7.5	25850
tt1474456	3.1	111
tt1474792	7.2	168
tt1474889	5.1	1614
tt1474897	6.3	286
tt1475191	7.9	724
tt1475330	4.1	404
tt1475400	5.8	1622
tt1475415	9.0	661
tt1475531	3.9	203
tt1475549	2.9	496
tt1475569	2.6	506
tt1476252	6.7	162
tt1476425	7.1	3303
tt1476431	7.2	191
tt1477014	4.8	2700
tt1477017	5.4	132
tt1477018	6.4	343
tt1477055	5.7	165
tt1477076	5.6	89614
tt1477109	6.1	5808
tt1477118	5.1	326
tt1477171	6.6	920
tt1477173	5.7	246
tt1477180	1.9	830
tt1477185	4.5	390
tt1477704	2.4	133
tt1477715	7.2	38281
tt1477834	6.9	359465
tt1477835	5.3	1448
tt1477837	6.2	35858
tt1477855	5.8	11202
tt1477859	6.5	657
tt1478275	6.7	208
tt1478277	2.6	106
tt1478291	4.0	1128
tt1478338	6.8	265164
tt1478370	4.1	149
tt1478462	8.2	232
tt1478478	2.2	136
tt1478800	3.7	1192
tt1478804	3.5	610
tt1478839	7.6	23499
tt1478954	7.3	180
tt1478964	6.6	99008
tt1478965	5.6	110
tt1479183	5.9	214
tt1479209	4.1	141
tt1479269	5.6	1820
tt1479320	5.8	153
tt1479367	6.3	270
tt1479380	8.0	630
tt1479388	6.8	2015
tt1479398	4.8	438
tt1479667	5.1	368
tt1479668	6.9	1384
tt1479676	5.4	280
tt1479680	4.0	404
tt1479688	5.8	161
tt1479961	5.7	191
tt1480201	5.1	138
tt1480285	4.4	3744
tt1480295	5.4	35588
tt1480296	5.8	306
tt1480649	5.5	1213
tt1480655	6.6	139
tt1480656	5.1	44334
tt1480658	5.6	1401
tt1480670	5.2	307
tt1480692	8.0	446
tt1481363	7.2	2865
tt1481572	6.8	29018
tt1481573	4.4	202
tt1481574	5.2	118
tt1481576	5.3	631
tt1482161	6.8	121
tt1482167	6.4	139
tt1482194	6.9	276
tt1482229	4.3	160
tt1482254	5.7	103
tt1482457	3.1	155
tt1482459	6.4	97519
tt1482932	5.7	314
tt1482989	6.5	1810
tt1482991	6.8	216
tt1483004	6.8	845
tt1483010	6.1	273
tt1483013	7.0	481280
tt1483020	6.8	974
tt1483324	6.5	7816
tt1483347	3.2	106
tt1483373	6.6	143
tt1483386	7.1	745
tt1483421	5.9	388
tt1483735	6.6	525
tt1483753	6.9	4213
tt1483756	5.3	2467
tt1483762	7.3	223
tt1483768	5.7	152
tt1483773	5.7	243
tt1483778	6.1	449
tt1483780	7.4	766
tt1483789	2.4	145
tt1483795	6.8	695
tt1483797	7.5	11230
tt1483799	6.0	286
tt1483820	5.3	2655
tt1483821	3.9	1546
tt1483831	6.9	10983
tt1484076	4.7	586
tt1484114	7.6	1363
tt1484521	4.1	931
tt1484522	7.0	1197
tt1484918	3.7	148
tt1484942	4.0	149
tt1484954	5.8	688
tt1485072	6.2	560
tt1485096	1.9	224
tt1485698	7.4	4130
tt1485749	7.1	3810
tt1485750	5.9	187
tt1485761	5.9	828
tt1485762	6.1	833
tt1485763	7.6	4461
tt1485796	7.6	231869
tt1485826	6.4	159
tt1486185	5.5	107426
tt1486186	5.6	116
tt1486190	6.2	20400
tt1486192	6.4	82019
tt1486193	5.6	13450
tt1486196	6.3	497
tt1486616	6.8	3719
tt1486670	4.6	3801
tt1486683	7.5	521
tt1486815	6.6	277
tt1486834	6.8	70009
tt1486843	7.5	924
tt1486846	5.1	232
tt1487118	6.3	23783
tt1487275	8.0	2338
tt1487280	4.8	283
tt1487861	6.9	203
tt1487906	5.3	101
tt1487916	6.8	233
tt1487924	5.4	101
tt1487931	5.7	5511
tt1488032	5.6	300
tt1488163	5.1	4355
tt1488164	5.4	935
tt1488176	3.1	158
tt1488177	4.8	151
tt1488181	5.8	6632
tt1488555	6.3	165520
tt1488556	1.5	285
tt1488574	6.6	786
tt1488591	6.7	1297
tt1488594	6.6	1554
tt1488601	6.8	537
tt1488602	3.0	134
tt1488606	6.4	104549
tt1489154	3.5	104
tt1489155	6.7	192
tt1489167	6.5	3460
tt1489172	3.0	603
tt1489223	6.2	170
tt1489231	5.5	138
tt1489240	3.7	306
tt1489253	3.6	520
tt1489263	6.5	1413
tt1489264	3.1	390
tt1489877	6.9	159
tt1489887	7.2	88629
tt1489889	6.3	157184
tt1489946	3.3	1593
tt1490017	7.7	321500
tt1490602	6.7	1212
tt1490637	7.1	311
tt1490651	3.9	115
tt1490675	6.2	160
tt1490726	5.5	256
tt1490749	7.0	617
tt1490759	5.6	1208
tt1490785	5.8	6256
tt1491044	6.8	69728
tt1491603	3.6	1451
tt1491605	6.8	255
tt1492705	5.2	1276
tt1492728	2.0	105
tt1492841	6.8	217
tt1492842	5.3	978
tt1492849	5.2	534
tt1492872	4.2	216
tt1492923	7.1	2020
tt1492949	3.4	197
tt1492959	6.6	1559
tt1493038	5.8	250
tt1493068	7.4	911
tt1493070	7.2	580
tt1493089	4.0	106
tt1493099	4.3	108
tt1493157	4.0	2199
tt1493243	6.0	804
tt1493798	3.1	675
tt1493815	4.8	718
tt1493828	4.7	938
tt1493829	7.0	166
tt1493858	4.3	185
tt1493886	6.4	1874
tt1494611	7.3	105
tt1494775	4.4	443
tt1494798	4.0	364
tt1494810	6.7	235
tt1494812	5.7	206
tt1494815	6.0	222
tt1495768	7.0	133
tt1495776	3.7	769
tt1495818	6.9	277
tt1495823	7.3	1203
tt1495884	4.6	349
tt1495902	5.7	128
tt1496005	6.6	4358
tt1496025	6.4	144930
tt1496380	7.9	1812
tt1496390	5.5	109
tt1496410	3.9	102
tt1496422	5.8	35560
tt1496458	5.6	108
tt1496460	6.9	201
tt1496729	8.5	3561
tt1496792	7.3	807
tt1496797	4.8	383
tt1496798	5.7	485
tt1496832	6.4	2477
tt1496834	4.9	274
tt1496836	2.6	157
tt1496868	3.9	344
tt1496872	7.1	1239
tt1496883	5.6	241
tt1496884	4.2	923
tt1497617	3.3	373
tt1497874	6.2	2156
tt1497876	2.6	144
tt1497880	7.3	572
tt1498568	2.1	178
tt1498569	6.8	17294
tt1498709	6.0	248
tt1498784	7.0	357
tt1498834	6.4	217
tt1498858	7.6	2345
tt1498878	6.6	2867
tt1498887	6.3	2333
tt1499201	5.8	6203
tt1499220	3.6	924
tt1499228	5.2	1949
tt1499230	5.9	118
tt1499240	5.7	172
tt1499246	6.6	117
tt1499302	2.3	292
tt1499323	8.1	349
tt1499639	6.4	262
tt1499643	5.7	112
tt1499658	6.9	418679
tt1499666	8.1	16250
tt1499671	6.7	224
tt1499678	6.5	425
tt1499685	5.7	160
tt1499937	6.8	135
tt1499960	6.7	170
tt1500140	6.9	210
tt1500177	6.7	178
tt1500496	7.3	594
tt1500512	6.1	2108
tt1500516	6.5	1804
tt1500689	7.0	143
tt1500694	4.6	127
tt1500701	5.5	149
tt1500703	7.2	747
tt1500720	5.6	133
tt1500724	6.2	171
tt1500761	7.3	748
tt1500819	5.8	123
tt1500906	6.3	895
tt1501292	5.3	156
tt1501298	8.4	2364
tt1501359	6.5	509
tt1501650	6.9	135
tt1501652	4.5	1322
tt1501658	2.8	616
tt1502396	7.3	2359
tt1502397	6.6	120184
tt1502402	4.4	345
tt1502404	5.4	93872
tt1502406	6.1	117
tt1502407	6.5	118777
tt1502417	4.2	1417
tt1502420	4.6	2950
tt1502421	6.1	299
tt1502422	6.4	342
tt1502712	4.3	150694
tt1502714	5.0	737
tt1502948	5.7	106
tt1502960	4.7	671
tt1502981	7.0	212
tt1503096	4.2	1211
tt1503116	7.0	983
tt1503149	6.5	249
tt1503167	5.9	253
tt1503178	5.5	386
tt1503179	4.9	479
tt1503184	4.5	129
tt1503640	4.0	399
tt1503710	5.8	151
tt1503714	5.0	348
tt1503718	6.8	178
tt1503769	7.7	6631
tt1503770	7.4	230
tt1503773	6.6	416
tt1503774	7.3	383
tt1503776	7.0	683
tt1503777	6.8	855
tt1504019	5.9	917
tt1504300	7.1	1855
tt1504319	5.4	1601
tt1504320	8.0	633002
tt1504354	4.7	104
tt1504362	3.6	666
tt1504397	5.9	111
tt1504398	6.7	304
tt1504402	6.5	133
tt1504403	5.2	9406
tt1504416	6.0	151
tt1504429	6.4	2630
tt1504489	6.2	1606
tt1504504	6.0	239
tt1504508	5.8	780
tt1504688	5.8	1104
tt1504960	7.7	797
tt1505109	4.0	421
tt1505145	7.9	199
tt1505337	4.8	191
tt1505343	6.2	364
tt1505405	7.5	121
tt1505875	3.7	199
tt1505886	6.1	223
tt1505901	4.6	165
tt1505957	5.9	189
tt1506452	7.0	1187
tt1506459	3.8	872
tt1506940	7.1	323
tt1506953	8.7	306
tt1506965	5.4	504
tt1506990	6.6	334
tt1506998	5.5	403
tt1506999	5.8	82834
tt1507002	5.6	600
tt1507005	7.1	2020
tt1507250	5.6	247
tt1507255	5.5	193
tt1507261	5.1	462
tt1507265	7.2	223
tt1507283	6.1	114
tt1507309	6.3	107
tt1507349	6.5	173
tt1507351	5.4	162
tt1507369	4.9	138
tt1507563	4.3	8179
tt1507564	5.2	549
tt1507566	5.6	176
tt1507571	5.8	2158
tt1507951	3.5	147
tt1508290	6.7	1021
tt1508291	6.3	163
tt1508332	7.2	277
tt1508349	2.4	116
tt1508374	6.8	178
tt1508661	5.0	1159
tt1508669	9.7	673
tt1508675	7.2	20121
tt1508698	2.2	297
tt1508950	5.2	297
tt1508955	6.5	1020
tt1509109	2.2	625
tt1509125	2.7	549
tt1509130	6.6	2161
tt1509132	7.6	656
tt1509276	7.3	2354
tt1509624	5.1	134
tt1509631	5.5	554
tt1509635	6.7	336
tt1509636	6.7	2117
tt1509638	6.5	340
tt1509732	5.0	3850
tt1509735	7.0	162
tt1509742	5.3	275
tt1509743	5.8	101
tt1509767	5.7	102567
tt1509787	6.6	2853
tt1509788	4.2	2150
tt1509797	6.0	345
tt1509803	6.1	4626
tt1509831	6.2	102
tt1509842	6.3	188
tt1510271	4.9	248
tt1510274	5.7	1066
tt1510686	5.1	3340
tt1510726	7.7	266
tt1510737	7.3	135
tt1510905	5.6	213
tt1510906	7.5	6784
tt1510907	6.7	310
tt1510918	6.6	3317
tt1510925	4.7	353
tt1510926	6.0	370
tt1510929	4.2	104
tt1510932	7.5	109
tt1510934	7.4	510
tt1510936	7.2	442
tt1510981	7.4	481
tt1510983	5.2	396
tt1510988	4.4	191
tt1511329	6.1	1232
tt1511400	7.0	141
tt1511425	4.4	459
tt1511433	5.0	709
tt1511437	4.6	156
tt1511447	5.2	223
tt1511476	6.0	195
tt1511489	6.9	164
tt1511528	4.8	282
tt1511532	6.9	604
tt1511537	6.2	148
tt1512109	3.6	565
tt1512184	6.3	295
tt1512186	5.5	128
tt1512201	7.7	3397
tt1512220	5.3	339
tt1512222	3.8	359
tt1512228	5.2	185
tt1512235	6.7	74480
tt1512237	7.8	124
tt1512240	6.2	4615
tt1512274	2.8	171
tt1512321	4.9	373
tt1512683	9.0	111
tt1512685	6.7	32373
tt1512779	7.9	372
tt1512884	7.4	308
tt1512888	7.8	3440
tt1512893	3.5	244
tt1512894	6.6	2768
tt1512897	5.5	365
tt1513076	3.2	299
tt1513713	7.3	6721
tt1513723	4.0	1035
tt1513750	5.4	108
tt1513755	6.5	117
tt1513760	6.1	159
tt1513803	5.5	118
tt1513835	6.6	1154
tt1513892	5.5	1875
tt1513914	6.3	468
tt1514041	5.8	10326
tt1514044	3.2	121
tt1514045	4.5	261
tt1514048	4.2	361
tt1514418	6.0	189
tt1514426	6.2	360
tt1514431	6.8	116
tt1514446	7.1	2453
tt1514831	5.1	3629
tt1514834	6.1	416
tt1514837	7.1	1997
tt1515059	7.5	169
tt1515091	7.5	417174
tt1515195	7.5	336
tt1515199	4.5	2891
tt1515202	7.1	179
tt1515203	6.7	293
tt1515205	6.6	416
tt1515207	6.1	272
tt1515208	6.4	1940
tt1515210	7.2	250
tt1515736	7.5	507
tt1515882	5.3	124
tt1515935	7.0	549
tt1515960	4.1	136
tt1516002	6.4	1631
tt1516009	4.5	247
tt1516146	6.3	122
tt1516541	2.8	386
tt1516552	5.9	365
tt1516577	5.1	160
tt1516593	7.1	973
tt1516598	1.6	364
tt1517076	3.1	230
tt1517095	8.3	238
tt1517145	6.6	202
tt1517148	6.5	174
tt1517160	6.7	356
tt1517177	6.7	4929
tt1517189	6.1	167
tt1517206	5.2	103
tt1517213	6.7	108
tt1517214	6.3	2222
tt1517216	7.0	928
tt1517218	6.2	167
tt1517220	6.0	167
tt1517225	7.4	2351
tt1517228	2.5	182
tt1517238	6.7	613
tt1517239	6.7	551
tt1517248	6.6	657
tt1517249	5.6	2924
tt1517252	6.8	943
tt1517257	6.3	112
tt1517258	5.9	119
tt1517259	7.5	110
tt1517260	5.9	110195
tt1517269	5.7	165
tt1517276	2.1	426
tt1517451	7.6	325595
tt1517471	6.2	1709
tt1517474	5.4	179
tt1517489	3.5	22465
tt1517493	4.2	467
tt1517506	5.2	532
tt1517561	7.7	1816
tt1517621	6.2	152
tt1517633	5.8	334
tt1517750	8.6	185
tt1517805	6.5	738
tt1518809	6.2	867
tt1518812	6.6	12276
tt1518821	7.1	201
tt1518828	5.6	213
tt1519245	5.4	1384
tt1519328	2.4	401
tt1519396	6.0	158
tt1519402	6.6	197
tt1519461	4.2	13074
tt1519466	5.7	180
tt1519468	6.9	227
tt1519618	4.8	269
tt1519633	5.5	118
tt1519635	7.6	152
tt1519640	6.0	821
tt1519644	5.5	172
tt1519661	6.7	580
tt1519663	5.3	2710
tt1520268	6.3	243
tt1520367	7.1	294
tt1520368	4.2	258
tt1520392	6.4	404
tt1520399	3.2	228
tt1520453	4.6	209
tt1520493	5.9	177
tt1520496	3.7	1833
tt1520498	2.1	14840
tt1520863	5.2	180
tt1520888	5.8	332
tt1520945	2.0	297
tt1520956	4.5	1479
tt1521023	7.4	792
tt1521090	6.8	2186
tt1521197	6.9	39086
tt1521223	6.8	493
tt1521237	5.3	139
tt1521242	5.4	269
tt1521846	6.7	2302
tt1521848	6.4	10065
tt1521861	6.9	266
tt1521874	5.4	405
tt1521877	7.1	1075
tt1522133	6.8	127
tt1522145	7.0	303
tt1522156	6.5	101
tt1522157	3.5	248
tt1522189	6.7	149
tt1522198	3.2	703
tt1522218	6.9	273
tt1522232	6.6	202
tt1522250	6.4	128
tt1522262	5.5	1697
tt1522265	7.2	334
tt1522296	6.1	661
tt1522329	4.9	1439
tt1522334	6.7	341
tt1522832	5.6	286
tt1522846	3.5	2149
tt1522857	7.2	815
tt1523267	3.9	3509
tt1523326	5.9	464
tt1523400	5.8	108
tt1523402	5.3	651
tt1523406	6.8	173
tt1523411	5.1	1661
tt1523415	7.1	2137
tt1523475	4.4	286
tt1523479	5.1	899
tt1523483	5.7	12376
tt1523485	4.3	1145
tt1523486	6.2	9502
tt1523487	3.2	427
tt1523491	6.1	4302
tt1523493	5.8	542
tt1523498	6.2	621
tt1523510	3.8	141
tt1523515	6.1	6586
tt1523575	3.5	165
tt1523583	6.3	4879
tt1523939	5.1	1003
tt1523972	6.0	135
tt1523979	6.9	210
tt1523980	7.2	1646
tt1523987	5.3	158
tt1524083	5.1	218
tt1524095	7.7	618
tt1524107	6.5	237
tt1524114	4.7	295
tt1524130	3.6	362
tt1524131	5.2	2386
tt1524134	3.6	1418
tt1524137	6.5	115952
tt1524148	6.3	222
tt1524170	3.8	162
tt1524539	8.4	2130
tt1524553	5.8	289
tt1524575	4.8	14336
tt1524930	6.1	97960
tt1525323	6.1	1558
tt1525344	7.4	222
tt1525346	6.6	388
tt1525356	8.1	380
tt1525366	6.3	16880
tt1525552	5.4	572
tt1525580	6.3	216
tt1525826	4.9	154
tt1525830	5.8	201
tt1525835	6.5	7124
tt1525836	6.2	3894
tt1525838	6.6	1088
tt1525888	6.3	190
tt1525890	6.1	10347
tt1525898	6.6	627
tt1525915	6.2	930
tt1525916	6.8	417
tt1526284	5.5	4398
tt1526306	6.3	471
tt1526317	6.5	325
tt1526323	7.4	5355
tt1526331	7.6	306
tt1526332	5.5	112
tt1526578	6.4	1501
tt1526610	6.6	200
tt1526741	6.4	4586
tt1526875	7.6	1163
tt1527049	5.6	534
tt1527052	6.8	323
tt1527055	5.9	334
tt1527056	6.5	496
tt1527057	6.6	780
tt1527064	5.7	748
tt1527065	5.1	592
tt1527106	5.7	694
tt1527118	5.8	743
tt1527119	4.4	429
tt1527139	5.5	423
tt1527173	4.9	188
tt1527186	7.2	166143
tt1527193	4.8	560
tt1527202	6.4	855
tt1527211	7.3	1078
tt1527679	6.7	337
tt1527788	7.8	61842
tt1527813	6.3	256
tt1527818	6.2	453
tt1527821	6.0	164
tt1527823	4.1	706
tt1527835	6.4	2372
tt1528042	7.0	256
tt1528071	6.5	76812
tt1528073	4.0	207
tt1528100	6.0	158428
tt1528224	6.8	800
tt1528225	4.0	183
tt1528309	5.6	286
tt1528312	6.4	4267
tt1528313	6.4	13131
tt1528718	4.4	3862
tt1528734	7.6	4585
tt1528750	5.6	1596
tt1528769	5.1	1078
tt1528770	6.8	205
tt1528792	7.1	149
tt1528813	7.5	1849
tt1528854	6.2	106778
tt1529230	5.8	385
tt1529231	5.1	375
tt1529232	5.2	122
tt1529233	6.6	1974
tt1529235	6.5	8170
tt1529240	4.9	1120
tt1529252	7.1	3215
tt1529273	5.6	133
tt1529285	6.4	680
tt1529287	6.4	299
tt1529292	6.4	578
tt1529303	3.7	129
tt1529311	4.7	218
tt1529316	7.1	653
tt1529322	5.8	255
tt1529326	6.7	1315
tt1529329	3.7	223
tt1529331	7.6	104
tt1529336	6.4	134
tt1529346	6.1	264
tt1529358	5.4	302
tt1529558	3.4	335
tt1529559	6.0	1125
tt1529564	4.1	510
tt1529569	6.5	6942
tt1529572	6.9	40932
tt1529630	6.0	520
tt1529635	3.4	170
tt1529666	7.3	659
tt1530480	5.8	215
tt1530509	3.8	35367
tt1530535	8.2	1777
tt1530545	2.3	340
tt1530660	4.0	484
tt1530891	4.3	101
tt1530953	7.2	326
tt1530975	5.9	669
tt1530983	6.4	8159
tt1530991	7.1	350
tt1531663	6.4	47574
tt1531697	4.7	128
tt1531901	6.5	40878
tt1531914	5.3	528
tt1531924	6.9	9206
tt1531930	5.1	618
tt1532261	5.8	460
tt1532266	5.4	201
tt1532348	5.8	109
tt1532382	5.7	1532
tt1532413	6.7	158
tt1532503	7.2	87209
tt1532513	3.2	141
tt1532530	6.5	592
tt1532538	5.1	774
tt1532545	5.5	104
tt1532567	7.2	103
tt1532945	8.0	330
tt1532957	7.2	11238
tt1532958	5.0	9007
tt1533013	6.6	6307
tt1533053	6.2	2783
tt1533058	4.5	2426
tt1533061	7.7	254
tt1533084	4.1	4508
tt1533085	6.0	432
tt1533086	6.7	497
tt1533087	6.0	314
tt1533089	7.7	2927
tt1533114	6.6	1049
tt1533117	7.3	9261
tt1533748	6.6	2905
tt1533749	6.9	18509
tt1533784	5.3	262
tt1533795	5.7	160
tt1533796	6.8	101
tt1533813	6.2	1328
tt1533817	4.3	2252
tt1533818	6.7	3394
tt1534000	6.9	139
tt1534075	7.2	256
tt1534084	4.5	928
tt1534085	6.0	12902
tt1534397	7.2	868
tt1534449	5.1	115
tt1534564	4.7	827
tt1534568	6.0	687
tt1534786	5.7	504
tt1535020	7.1	903
tt1535098	2.1	281
tt1535100	3.8	145
tt1535101	6.4	6067
tt1535102	4.7	198
tt1535103	6.4	540
tt1535104	5.3	204
tt1535105	6.7	168
tt1535108	6.6	416275
tt1535109	7.8	416049
tt1535110	4.6	607
tt1535419	5.5	437
tt1535429	6.1	420
tt1535430	6.9	201
tt1535432	5.3	1082
tt1535438	6.3	40402
tt1535464	6.4	115
tt1535465	6.3	122
tt1535467	5.6	8614
tt1535472	6.2	829
tt1535475	5.7	133
tt1535476	6.5	199
tt1535490	6.3	252
tt1535491	6.9	3570
tt1535492	6.8	1840
tt1535495	6.3	1372
tt1535511	6.4	281
tt1535566	5.1	1617
tt1535568	6.2	142
tt1535569	6.8	133
tt1535606	4.2	571
tt1535612	5.1	16380
tt1535616	5.8	35181
tt1535617	4.6	1330
tt1535962	3.4	219
tt1535970	6.5	18589
tt1535975	5.9	333
tt1536044	5.6	98053
tt1536048	6.3	12021
tt1536051	4.3	642
tt1536053	5.2	344
tt1536054	4.3	408
tt1536374	5.7	850
tt1536410	5.7	18326
tt1536421	6.6	354
tt1536437	5.9	2311
tt1536440	6.3	963
tt1536445	6.6	170
tt1536458	7.5	192
tt1536536	4.4	946
tt1536537	6.9	101773
tt1537032	5.0	1514
tt1537041	7.9	106
tt1537302	5.2	102
tt1537314	4.7	302
tt1537392	4.9	172
tt1537401	5.9	2342
tt1537715	5.9	2141
tt1537717	5.4	1742
tt1537770	6.2	130
tt1537772	4.7	1564
tt1537891	5.8	581
tt1537898	6.7	273
tt1537904	3.1	467
tt1537967	6.9	131
tt1538210	5.1	568
tt1538221	6.5	905
tt1538291	6.5	110
tt1538401	7.0	1888
tt1538403	5.9	127099
tt1538534	2.8	239
tt1538545	5.8	869
tt1538819	6.5	4792
tt1538833	7.0	440
tt1538927	5.4	119
tt1538988	7.1	241
tt1539042	5.4	383
tt1539086	6.8	354
tt1539325	6.7	1247
tt1539489	6.5	194
tt1539997	7.4	974
tt1540005	4.4	1479
tt1540011	5.0	40894
tt1540014	4.2	224
tt1540052	6.4	214
tt1540068	6.7	151
tt1540116	5.3	626
tt1540128	5.7	28526
tt1540133	7.3	80058
tt1540400	5.5	2407
tt1540404	5.8	162
tt1540733	8.0	119
tt1540741	5.8	10349
tt1540761	3.5	977
tt1540767	2.5	5565
tt1540790	4.5	120
tt1540803	4.5	492
tt1540814	7.1	1568
tt1540868	6.6	129
tt1540946	6.2	114
tt1540948	8.7	251
tt1540978	7.5	356
tt1540996	6.6	204
tt1541110	3.5	226
tt1541123	5.3	1577
tt1541149	6.4	5068
tt1541159	7.0	123
tt1541160	6.4	31545
tt1541613	8.2	767
tt1541666	7.1	246
tt1541699	4.4	123
tt1541874	5.5	8477
tt1541995	6.1	3545
tt1542344	7.5	344720
tt1542391	7.1	305
tt1542411	7.8	369
tt1542482	6.8	1599
tt1542484	3.5	289
tt1542485	6.8	648
tt1542486	6.9	592
tt1542488	5.3	671
tt1542768	5.9	19975
tt1542840	7.1	1384
tt1542852	6.9	7588
tt1542960	4.5	176
tt1543004	6.2	421
tt1543017	5.8	105
tt1543029	7.0	279
tt1543037	6.3	244
tt1543047	3.7	157
tt1543211	5.7	391
tt1543252	4.0	655
tt1543256	5.8	242
tt1543283	6.4	665
tt1543299	6.8	218
tt1543457	5.9	102
tt1543459	4.5	1247
tt1543511	7.4	231
tt1543652	4.7	207
tt1543701	7.7	1102
tt1543739	1.7	144
tt1543752	5.4	229
tt1543807	7.9	367
tt1543883	7.3	228
tt1544578	5.6	1149
tt1544590	6.2	472
tt1544592	6.8	216
tt1544600	6.4	2674
tt1544601	6.3	303
tt1544608	5.2	10352
tt1545021	6.2	177
tt1545022	4.0	799
tt1545103	8.4	4128
tt1545106	5.2	9398
tt1545304	5.1	7958
tt1545315	4.8	2711
tt1545319	4.9	497
tt1545322	5.2	253
tt1545328	5.5	2116
tt1545464	5.6	225
tt1545489	4.7	139
tt1545627	8.1	151
tt1545660	5.6	19158
tt1545677	6.0	261
tt1545754	5.3	14959
tt1545759	6.8	13372
tt1545976	2.7	298
tt1545979	7.1	244
tt1545985	6.3	1191
tt1546036	6.2	3957
tt1546381	6.9	313
tt1546420	5.7	558
